date,price,open,high,low,change %
04/11/2022,1944.3,1946.6,1968.4,1941.8,0.14%
04/08/2022,1941.6,1928.8,1947.7,1928.8,0.40%
04/07/2022,1933.8,1919.5,1934.8,1919.5,0.80%
04/06/2022,1918.4,1916.7,1931.8,1916.7,-0.23%
04/05/2022,1922.9,1927.1,1943.5,1918.4,-0.33%
04/04/2022,1929.2,1921.2,1936.1,1915.6,0.53%
04/01/2022,1919.1,1935.0,1938.0,1917.0,-1.54%
03/31/2022,1949.2,1933.5,1949.9,1919.1,0.81%
03/30/2022,1933.5,1918.4,1937.0,1914.5,1.12%
03/29/2022,1912.0,1893.5,1912.0,1893.5,-1.42%
03/28/2022,1939.6,1932.6,1939.6,1932.6,-0.73%
03/25/2022,1953.8,1953.8,1953.8,1953.8,-0.40%
03/24/2022,1961.6,1963.6,1964.0,1961.6,1.29%
03/23/2022,1936.6,1936.6,1936.6,1936.6,0.83%
03/22/2022,1920.7,1920.7,1920.7,1920.7,-0.41%
03/21/2022,1928.6,1925.4,1928.6,1925.0,0.02%
03/18/2022,1928.2,1934.5,1939.3,1928.2,-0.72%
03/17/2022,1942.1,1933.9,1947.2,1933.9,1.79%
03/16/2022,1908.0,1922.4,1922.4,1907.2,-1.06%
03/15/2022,1928.5,1939.8,1939.9,1910.7,-1.59%
03/14/2022,1959.6,1976.5,1977.7,1959.6,-1.17%
03/11/2022,1982.7,1985.0,1996.0,1959.9,-0.77%
03/10/2022,1998.1,1978.1,2010.5,1978.1,0.61%
03/09/2022,1985.9,2053.6,2063.0,1980.8,-2.66%
03/08/2022,2040.1,1999.4,2072.0,1998.0,2.32%
03/07/2022,1993.9,1989.0,2001.1,1963.0,1.47%
03/04/2022,1965.1,1937.0,1970.9,1935.6,1.59%
03/03/2022,1934.4,1930.5,1940.3,1924.8,0.70%
03/02/2022,1920.9,1945.6,1948.2,1919.8,-1.11%
03/01/2022,1942.4,1908.3,1942.4,1903.8,2.26%
02/28/2022,1899.4,1928.3,1928.4,1894.2,0.68%
02/25/2022,1886.5,1906.9,1920.0,1883.6,-2.01%
02/24/2022,1925.1,1911.9,1972.5,1911.7,0.83%
02/23/2022,1909.2,1896.6,1910.6,1895.7,0.16%
02/22/2022,1906.1,1908.1,1912.0,1890.8,0.40%
02/18/2022,1898.6,1899.4,1899.4,1890.7,-0.11%
02/17/2022,1900.7,1876.3,1900.7,1876.2,1.63%
02/16/2022,1870.2,1858.7,1870.2,1856.3,0.83%
02/15/2022,1854.8,1872.6,1879.7,1847.4,-0.71%
02/14/2022,1868.0,1861.8,1870.6,1854.6,1.48%
02/11/2022,1840.8,1822.0,1864.8,1822.0,0.25%
02/10/2022,1836.2,1833.3,1842.1,1820.8,0.05%
02/09/2022,1835.2,1825.4,1835.2,1825.3,0.47%
02/08/2022,1826.6,1818.9,1827.6,1815.0,0.33%
02/07/2022,1820.6,1812.2,1821.3,1809.1,0.77%
02/04/2022,1806.6,1806.0,1813.7,1792.5,0.20%
02/03/2022,1803.0,1805.8,1808.1,1787.9,-0.34%
02/02/2022,1809.2,1797.8,1810.1,1795.1,0.49%
02/01/2022,1800.3,1797.2,1806.1,1797.1,0.30%
01/31/2022,1795.0,1788.5,1798.5,1785.1,0.57%
01/28/2022,1784.9,1797.5,1798.4,1778.8,-0.47%
01/27/2022,1793.3,1793.3,1793.3,1793.3,-2.00%
01/26/2022,1829.9,1829.9,1829.9,1829.9,-1.23%
01/25/2022,1852.7,1843.0,1852.7,1842.0,0.60%
01/24/2022,1841.7,1837.9,1842.1,1837.9,0.54%
01/21/2022,1831.8,1838.0,1842.4,1828.9,-0.58%
01/20/2022,1842.5,1840.6,1843.0,1838.2,-0.03%
01/19/2022,1843.1,1817.4,1843.1,1817.4,1.70%
01/18/2022,1812.3,1816.8,1820.1,1812.3,-0.23%
01/14/2022,1816.5,1821.5,1822.0,1816.5,-0.26%
01/13/2022,1821.2,1819.8,1823.0,1815.4,-0.33%
01/12/2022,1827.2,1819.0,1827.2,1816.9,0.47%
01/11/2022,1818.6,1803.9,1822.5,1803.0,1.12%
01/10/2022,1798.4,1794.9,1798.7,1790.4,0.08%
01/07/2022,1797.0,1791.8,1797.0,1784.4,0.46%
01/06/2022,1788.7,1787.1,1791.3,1787.1,-1.97%
01/05/2022,1824.6,1813.1,1824.6,1813.1,0.58%
01/04/2022,1814.0,1800.5,1815.3,1800.0,0.81%
01/03/2022,1799.4,1830.1,1830.1,1798.8,-1.54%
12/31/2021,1827.5,1825.1,1827.8,1821.4,0.82%
12/30/2021,1812.7,1801.7,1816.0,1796.0,0.42%
12/29/2021,1805.1,1803.2,1805.1,1791.4,-0.28%
12/28/2021,1810.2,1812.0,1818.0,1805.5,0.12%
12/27/2021,1808.1,1810.0,1812.1,1807.0,-0.17%
12/23/2021,1811.2,1806.0,1811.2,1800.8,0.53%
12/22/2021,1801.6,1786.0,1805.2,1785.5,0.77%
12/21/2021,1787.9,1791.4,1796.5,1787.9,-0.32%
12/20/2021,1793.7,1796.8,1799.8,1792.0,-0.56%
12/17/2021,1803.8,1804.0,1812.9,1803.8,0.40%
12/16/2021,1796.6,1781.0,1798.1,1781.0,1.93%
12/15/2021,1762.6,1767.4,1778.7,1753.9,-0.44%
12/14/2021,1770.4,1787.0,1787.0,1769.0,-0.89%
12/13/2021,1786.3,1784.4,1787.1,1783.8,0.19%
12/10/2021,1782.9,1773.8,1785.4,1769.1,0.47%
12/09/2021,1774.6,1783.5,1783.5,1771.8,-0.49%
12/08/2021,1783.4,1789.9,1789.9,1779.0,0.04%
12/07/2021,1782.6,1779.5,1786.1,1772.3,0.29%
12/06/2021,1777.5,1780.2,1783.0,1777.2,-0.25%
12/03/2021,1782.0,1767.5,1785.1,1766.5,1.21%
12/02/2021,1760.7,1780.9,1780.9,1760.6,-1.17%
12/01/2021,1781.6,1774.8,1790.5,1772.3,0.45%
11/30/2021,1773.6,1783.9,1808.1,1768.7,-0.49%
11/29/2021,1782.3,1791.7,1798.9,1779.1,-0.17%
11/26/2021,1785.3,1791.1,1791.4,1785.3,0.07%
11/24/2021,1784.1,1793.0,1793.0,1781.4,0.03%
11/23/2021,1783.5,1795.5,1795.5,1783.5,-1.25%
11/22/2021,1806.0,1841.6,1841.6,1805.7,-2.44%
11/19/2021,1851.2,1851.2,1851.2,1851.2,-0.53%
11/18/2021,1861.0,1861.0,1861.0,1861.0,-0.47%
11/17/2021,1869.7,1862.6,1869.7,1862.6,0.87%
11/16/2021,1853.6,1853.6,1853.6,1853.6,-0.67%
11/15/2021,1866.1,1864.5,1866.9,1864.5,-0.10%
11/12/2021,1867.9,1860.8,1867.9,1847.6,0.25%
11/11/2021,1863.2,1853.9,1866.5,1853.9,0.84%
11/10/2021,1847.6,1825.8,1865.0,1824.9,0.95%
11/09/2021,1830.2,1826.1,1832.7,1820.7,0.15%
11/08/2021,1827.4,1817.0,1827.4,1816.9,0.61%
11/05/2021,1816.4,1794.9,1817.1,1794.9,1.31%
11/04/2021,1793.0,1776.6,1798.2,1776.2,1.67%
11/03/2021,1763.6,1768.0,1768.0,1761.8,-1.40%
11/02/2021,1788.7,1790.5,1795.5,1787.7,-0.36%
11/01/2021,1795.1,1787.5,1795.1,1786.7,0.68%
10/29/2021,1783.0,1793.1,1797.0,1774.6,-1.03%
10/28/2021,1801.6,1795.5,1807.3,1795.5,0.21%
10/27/2021,1797.9,1791.5,1798.1,1791.5,0.29%
10/26/2021,1792.7,1808.8,1808.8,1788.6,-0.74%
10/25/2021,1806.0,1794.3,1809.0,1794.0,0.58%
10/22/2021,1795.5,1787.1,1806.9,1784.0,0.80%
10/21/2021,1781.2,1782.0,1785.7,1781.0,-0.16%
10/20/2021,1784.1,1774.6,1785.6,1774.0,0.81%
10/19/2021,1769.7,1777.6,1785.0,1767.5,0.28%
10/18/2021,1764.8,1761.6,1770.1,1759.5,-0.14%
10/15/2021,1767.2,1794.5,1795.4,1766.6,-1.64%
10/14/2021,1796.7,1792.2,1799.9,1792.0,0.17%
10/13/2021,1793.7,1760.8,1794.5,1760.8,2.01%
10/12/2021,1758.3,1751.9,1768.0,1749.8,0.21%
10/11/2021,1754.6,1756.6,1757.8,1752.2,-0.10%
10/08/2021,1756.3,1757.0,1780.0,1754.2,-0.09%
10/07/2021,1757.9,1762.4,1762.4,1752.8,-0.15%
10/06/2021,1760.5,1759.3,1762.9,1744.7,0.05%
10/05/2021,1759.6,1764.3,1764.3,1749.0,-0.37%
10/04/2021,1766.2,1764.5,1768.9,1749.5,0.52%
10/01/2021,1757.0,1754.3,1762.6,1748.5,0.10%
09/30/2021,1755.3,1725.5,1760.3,1724.5,1.96%
09/29/2021,1721.5,1732.4,1744.1,1721.4,-0.82%
09/28/2021,1735.8,1739.6,1741.7,1726.8,-0.81%
09/27/2021,1750.0,1751.7,1754.4,1747.5,0.02%
09/24/2021,1749.7,1749.7,1749.7,1745.0,0.11%
09/23/2021,1747.7,1766.8,1766.8,1738.2,-1.63%
09/22/2021,1776.7,1776.7,1784.3,1767.0,0.04%
09/21/2021,1776.0,1762.2,1776.0,1759.0,0.81%
09/20/2021,1761.8,1751.8,1761.8,1750.9,0.71%
09/17/2021,1749.4,1758.8,1763.0,1749.4,-0.30%
09/16/2021,1754.6,1792.9,1792.9,1743.9,-2.11%
09/15/2021,1792.4,1803.7,1803.7,1792.4,-0.68%
09/14/2021,1804.7,1791.4,1806.2,1783.0,0.71%
09/13/2021,1792.0,1789.8,1796.0,1784.0,0.13%
09/10/2021,1789.6,1789.6,1789.6,1789.6,-0.43%
09/09/2021,1797.4,1798.7,1798.7,1787.9,0.37%
09/08/2021,1790.7,1781.7,1790.7,1781.7,-0.29%
09/07/2021,1795.9,1825.7,1825.7,1792.7,-1.91%
09/03/2021,1830.9,1820.9,1833.9,1818.9,1.23%
09/02/2021,1808.7,1813.2,1813.9,1806.8,-0.24%
09/01/2021,1813.1,1813.5,1815.9,1809.5,-0.10%
08/31/2021,1815.0,1815.9,1815.9,1801.1,0.33%
08/30/2021,1809.0,1818.2,1820.3,1807.8,-0.42%
08/27/2021,1816.6,1803.4,1816.6,1803.1,1.36%
08/26/2021,1792.2,1787.4,1792.2,1781.0,0.22%
08/25/2021,1788.2,1792.0,1792.9,1784.0,-0.96%
08/24/2021,1805.6,1801.0,1805.6,1801.0,0.13%
08/23/2021,1803.2,1776.8,1804.8,1776.8,1.25%
08/20/2021,1781.0,1784.1,1787.5,1778.2,0.04%
08/19/2021,1780.2,1780.0,1789.3,1775.5,-0.08%
08/18/2021,1781.6,1787.8,1791.5,1779.0,-0.19%
08/17/2021,1785.0,1787.7,1794.2,1780.0,-0.11%
08/16/2021,1786.9,1776.9,1787.8,1771.9,0.66%
08/13/2021,1775.2,1758.3,1777.3,1757.4,1.50%
08/12/2021,1749.0,1749.7,1752.4,1745.5,-0.08%
08/11/2021,1750.4,1727.3,1752.2,1727.3,1.25%
08/10/2021,1728.8,1728.6,1735.2,1720.1,0.31%
08/09/2021,1723.4,1753.5,1753.8,1692.6,-2.08%
08/06/2021,1760.0,1799.8,1800.1,1758.4,-2.50%
08/05/2021,1805.1,1810.8,1813.7,1796.0,-0.30%
08/04/2021,1810.5,1809.3,1831.3,1806.3,0.02%
08/03/2021,1810.1,1812.3,1813.5,1806.0,-0.44%
08/02/2021,1818.1,1812.4,1818.7,1804.8,0.30%
07/30/2021,1812.6,1828.0,1830.5,1808.9,-1.02%
07/29/2021,1831.2,1806.6,1832.6,1806.1,1.76%
07/28/2021,1799.5,1799.5,1799.5,1799.5,0.00%
07/27/2021,1799.5,1803.7,1803.7,1799.5,0.04%
07/26/2021,1798.7,1802.5,1802.5,1797.2,-0.15%
07/23/2021,1801.4,1800.0,1801.4,1800.0,-0.20%
07/22/2021,1805.0,1793.6,1805.0,1793.6,0.12%
07/21/2021,1802.9,1807.0,1807.0,1800.0,-0.44%
07/20/2021,1810.9,1812.9,1824.0,1810.9,0.12%
07/19/2021,1808.7,1803.3,1813.4,1803.3,-0.32%
07/16/2021,1814.5,1830.1,1831.4,1814.5,-0.76%
07/15/2021,1828.4,1831.6,1833.0,1823.4,0.22%
07/14/2021,1824.3,1813.1,1829.0,1813.1,0.82%
07/13/2021,1809.4,1808.1,1812.0,1800.6,0.22%
07/12/2021,1805.5,1802.6,1805.5,1799.5,-0.25%
07/09/2021,1810.0,1803.6,1810.1,1798.8,0.58%
07/08/2021,1799.6,1797.0,1818.5,1797.0,-0.11%
07/07/2021,1801.5,1798.7,1808.4,1797.2,0.45%
07/06/2021,1793.5,1786.7,1809.8,1786.7,0.61%
07/02/2021,1782.6,1778.7,1787.9,1778.3,0.38%
07/01/2021,1775.9,1775.7,1781.2,1768.8,0.29%
06/30/2021,1770.8,1761.1,1770.8,1759.2,0.45%
06/29/2021,1762.8,1776.8,1777.1,1752.1,-0.94%
06/28/2021,1779.6,1779.6,1779.6,1779.6,0.17%
06/25/2021,1776.6,1777.7,1788.0,1775.2,0.06%
06/24/2021,1775.6,1778.9,1786.4,1775.6,-0.38%
06/23/2021,1782.3,1780.7,1793.2,1780.6,0.34%
06/22/2021,1776.3,1783.4,1786.9,1775.9,-0.31%
06/21/2021,1781.8,1768.8,1785.2,1766.8,0.79%
06/18/2021,1767.9,1775.7,1792.4,1767.9,-0.33%
06/17/2021,1773.8,1811.8,1823.3,1769.6,-4.61%
06/16/2021,1859.5,1859.4,1860.1,1809.2,0.27%
06/15/2021,1854.5,1866.4,1867.2,1854.4,-0.51%
06/14/2021,1864.0,1866.2,1866.6,1846.5,-0.71%
06/11/2021,1877.4,1900.9,1902.3,1875.2,-0.89%
06/10/2021,1894.2,1887.7,1899.8,1871.5,0.05%
06/09/2021,1893.2,1894.9,1897.7,1889.2,0.05%
06/08/2021,1892.2,1896.5,1902.9,1890.0,-0.24%
06/07/2021,1896.8,1890.5,1899.7,1883.2,0.37%
06/04/2021,1889.8,1869.3,1895.5,1854.0,0.99%
06/03/2021,1871.2,1908.8,1908.8,1865.0,-1.90%
06/02/2021,1907.5,1899.2,1908.8,1896.0,0.24%
06/01/2021,1902.9,1905.1,1916.2,1892.8,0.02%
05/28/2021,1902.5,1897.5,1905.4,1881.9,0.36%
05/27/2021,1895.7,1896.8,1903.9,1888.2,-0.29%
05/26/2021,1901.3,1901.3,1901.3,1901.3,0.17%
05/25/2021,1898.1,1882.5,1898.1,1882.5,0.72%
05/24/2021,1884.6,1882.1,1884.6,1882.1,0.42%
05/21/2021,1876.7,1872.1,1876.7,1872.1,-0.27%
05/20/2021,1881.8,1865.5,1885.0,1864.8,0.03%
05/19/2021,1881.3,1866.4,1884.9,1863.6,0.72%
05/18/2021,1867.8,1870.5,1870.5,1867.8,0.02%
05/17/2021,1867.5,1849.9,1867.5,1847.2,1.61%
05/14/2021,1837.9,1824.5,1842.9,1824.5,0.77%
05/13/2021,1823.8,1814.7,1826.8,1814.1,0.07%
05/12/2021,1822.6,1825.2,1825.2,1821.7,-0.72%
